id,name,host_id,room_type,price,minimum_nights,listing_url,created_at,updated_at
303097,Rental unit in Berlin · ★4.89 · 1 bedroom · 1 bed · 1 private bath,1560726,Private room,69,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
541569,Rental unit in Berlin · ★4.70 · 1 bedroom · 2 beds · 1 bath,2662493,Entire home/apt,89,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
303741,Rental unit in Berlin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,1563406,Private room,56,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
542674,Rental unit in Berlin · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,1026735,Private room,50,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
304904,Rental unit in Berlin · ★4.95 · 1 bedroom · 1 bed · 1 private bath,870376,Private room,31,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
545037,Rental unit in Berlin · ★5.0 · 1 bedroom · 1 bed · 1 bath,2690936,Entire home/apt,70,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
305987,Rental unit in Berlin · ★4.91 · 1 bedroom · 1 bed · 1 bath,246890,Entire home/apt,103,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
306312,Rental unit in Berlin · ★4.84 · 2 bedrooms · 3 beds · 1 bath,1575292,Entire home/apt,177,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
559794,Rental unit in Berlin · ★5.0 · 1 bedroom · 1 bed · 1 bath,2746801,Entire home/apt,120,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
311703,Rental unit in Berlin · ★4.88 · 3 bedrooms · 5 beds · 2 baths,1602903,Entire home/apt,286,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
573171,Rental unit in Berlin · ★4.73 · 1 bedroom · 1 bed · 1 private bath,2769139,Private room,46,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
320028,Place to stay in Berlin · ★4.67 · 1 bedroom · 1 bed · 1 private bath,1625792,Private room,61,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
573259,Condo in Berlin · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,2820919,Private room,69,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
320279,Rental unit in Berlin · ★4.82 · 1 bedroom · 2 beds · 1 bath,1641541,Entire home/apt,100,20,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
320305,Rental unit in Berlin · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,1641505,Private room,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
578612,Rental unit in Berlin · ★4.94 · 2 bedrooms · 1 bed · 1.5 baths,2756126,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
321295,Rental unit in Berlin · ★4.76 · 1 bedroom · 1 bed · 1 bath,1354122,Entire home/apt,45,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
321308,Rental unit in Berlin · ★4.80 · 1 bedroom · 3 beds · 1 bath,1354122,Entire home/apt,60,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
321378,Condo in Berlin · ★4.60 · 1 bedroom · 3 beds · 1 bath,3062473,Entire home/apt,152,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
322463,Rental unit in Berlin · ★4.60 · Studio · 2 beds · 1 bath,163384,Entire home/apt,86,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
322520,Rental unit in Berlin · ★4.63 · Studio · 2 beds · 1 bath,163384,Entire home/apt,86,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
578821,Rental unit in Berlin · ★4.53 · 1 bedroom · 2 beds · 1 bath,2847303,Entire home/apt,30,124,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
580013,Rental unit in Berlin · ★4.63 · 1 bedroom · 2 beds · 1 bath,308441,Entire home/apt,87,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
323243,Rental unit in Berlin · ★4.44 · 1 bedroom · 1 bed · 2 shared baths,1654885,Private room,32,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
323255,Rental unit in Berlin · ★4.35 · 1 bedroom · 3 beds · 2 shared baths,1654885,Private room,56,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
323259,Rental unit in Berlin · ★4.33 · 1 bedroom · 3 beds · 1 shared bath,1654885,Private room,56,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
580667,Rental unit in Berlin · ★4.67 · 1 bedroom · 1 bed · 1 bath,2857353,Entire home/apt,65,90,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
335273,Rental unit in Berlin · ★4.78 · 1 bedroom · 1 bed · 1 bath,1641549,Entire home/apt,68,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
341910,Rental unit in Berlin · ★4.48 · 1 bedroom · 6 beds · 1 bath,1734792,Entire home/apt,85,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
583916,Rental unit in Berlin · ★4.41 · 1 bedroom · 2 beds · 1 bath,2877505,Entire home/apt,55,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
584757,Rental unit in Berlin · ★4.78 · 1 bedroom · 1 bed · 1 private bath,2881484,Private room,20,1000,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
344856,Rental unit in Berlin · ★4.91 · 1 bedroom · 1 bed · 1 bath,1749470,Entire home/apt,67,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
588011,Condo in Berlin · ★4.89 · 1 bedroom · 2 beds · 1 bath,2900624,Entire home/apt,137,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
344986,Condo in Berlin · ★4.95 · 1 bedroom · 2 beds · 1 shared bath,1293030,Private room,105,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
589169,Condo in Berlin · ★4.86 · 2 bedrooms · 2 beds · 1 bath,1483789,Entire home/apt,243,28,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
345373,Rental unit in Berlin · ★4.0 · 1 bedroom · 1 bed · 1 bath,976581,Entire home/apt,51,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
589285,Rental unit in Berlin · ★4.74 · 1 bedroom · 1 bed · 1 bath,708304,Entire home/apt,37,93,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
590200,Rental unit in Berlin · ★4.64 · 1 bedroom · 2 beds · 1 bath,2877505,Entire home/apt,65,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
594032,Condo in Berlin · ★4.54 · 3 bedrooms · 5 beds · 1 bath,2933986,Entire home/apt,153,7,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
352998,Rental unit in Berlin · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,1787661,Private room,31,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
355227,Rental unit in Berlin · 1 bedroom · 2 beds · 1 bath,1798305,Entire home/apt,60,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
598407,Loft in Berlin · ★4.78 · 1 bedroom · 3 beds · 2 baths,2958863,Entire home/apt,100,90,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
355494,Rental unit in Berlin · ★4.41 · 2 bedrooms · 6 beds · 1 bath,1799516,Entire home/apt,60,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
598982,Rental unit in Berlin · ★4.85 · 1 bedroom · 2 beds · 1 bath,1629714,Entire home/apt,120,90,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
601997,Condo in Berlin · ★4.80 · Studio · 1 bed · 1 bath,2978385,Entire home/apt,91,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
604068,Rental unit in Berlin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,1315569,Entire home/apt,,8,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
362076,Rental unit in Berlin · ★4.77 · 2 bedrooms · 3 beds · 1 bath,726769,Entire home/apt,120,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
362701,Place to stay in Berlin · ★4.91 · 1 bedroom · 1 bed · 1 bath,1832975,Entire home/apt,110,6,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
362874,Rental unit in Berlin · ★5.0 · 1 bedroom · 1 bed · 1 bath,1833946,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
606926,Rental unit in Friedrichshain · ★4.70 · 3 bedrooms · 3 beds · 1 bath,3006939,Entire home/apt,109,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
615018,Rental unit in Berlin · ★4.80 · 1 bedroom · 1 bed · 1 bath,3049584,Entire home/apt,83,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
363454,Rental unit in Berlin · ★4.87 · 1 bedroom · 1 bed · 1 bath,1836439,Entire home/apt,108,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
387607,Rental unit in Berlin · ★4.63 · 1 bedroom · 1 bed · 1 bath,347279,Entire home/apt,,180,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
619936,Rental unit in Berlin · ★4.85 · 1 bedroom · 1 shared bath,2003254,Private room,51,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
620013,Rental unit in Berlin · ★4.76 · 1 bedroom · 2 beds · 1 bath,3070856,Entire home/apt,60,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
626620,Rental unit in Berlin · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,2953733,Private room,,120,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
393598,Rental unit in Berlin · ★4.80 · 2 bedrooms · 2 beds · 1 bath,1968246,Entire home/apt,75,180,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
627152,Rental unit in Berlin · ★4.54 · 1 bedroom · 5 beds · 1 bath,897302,Entire home/apt,180,183,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
633372,Condo in Berlin · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,2202419,Private room,41,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
642955,Rental unit in Berlin · ★4.90 · 1 bedroom · 2 beds · 1 bath,3214630,Entire home/apt,,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
395063,Rental unit in Berlin · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,1974695,Private room,,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
396771,Rental unit in Berlin · 1 bedroom · 1 bed · 2 baths,1974036,Entire home/apt,,96,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
647944,Rental unit in Berlin · ★5.0 · 1 bedroom · 1 bed · 1 bath,3249789,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
398011,Rental unit in Berlin · ★4.67 · 1 bedroom · 3 beds · 1 bath,1968246,Entire home/apt,65,180,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
652366,Rental unit in Berlin · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,286494,Private room,42,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
399312,Rental unit in Berlin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,1994169,Entire home/apt,98,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
399386,Rental unit in Berlin · ★4.85 · 1 bedroom · 2 beds · 1 bath,472567,Entire home/apt,109,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
653677,Loft in Berlin · ★4.74 · 1 bedroom · 4 beds · 1 bath,3287639,Entire home/apt,,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
402826,Rental unit in Berlin · ★5.0 · 1 bedroom · 1 bed · 1 bath,2009903,Entire home/apt,163,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
660996,Rental unit in Berlin · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,3337306,Private room,65,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
408565,Rental unit in Berlin · ★4.67 · Studio · 2 beds · 1 bath,2028853,Entire home/apt,74,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
408756,Rental unit in Berlin · ★4.85 · 2 bedrooms · 3 beds · 1 bath,2035424,Entire home/apt,136,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
667849,Rental unit in Berlin · ★4.66 · 1 bedroom · 2 beds · 1 bath,3379392,Entire home/apt,65,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
667899,Rental unit in Berlin · ★4.80 · 1 bedroom · 1 bed · 1 bath,3358638,Private room,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
421236,Condo in Berlin · ★4.73 · 1 bedroom · 1 bed · 1 bath,2094782,Entire home/apt,82,21,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
671958,Rental unit in Berlin · ★4.75 · 1 bedroom · 1 bed · 1 bath,3407550,Private room,65,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
425411,Rental unit in Berlin · ★4.84 · 1 bedroom · 2 beds · 1 bath,2115002,Entire home/apt,95,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
425487,Rental unit in Berlin · ★4.80 · 1 bedroom · 3 beds · 1 bath,2115002,Entire home/apt,102,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
680999,Rental unit in Berlin · ★4.83 · 1 bedroom · 1 bed · 1 bath,961411,Entire home/apt,76,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
432210,Rental unit in Berlin · ★4.75 · 2 bedrooms · 3 beds · 1 bath,2149478,Entire home/apt,150,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
432938,Rental unit in Berlin · ★4.83 · 2 bedrooms · 1 bed · 1 bath,2151780,Entire home/apt,45,93,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
439631,Rental unit in Berlin · ★4.72 · 1 bedroom · 2 beds · 1 bath,1968246,Entire home/apt,70,180,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
681132,Rental unit in Berlin · ★4.48 · 1 bedroom · 1 bed · 1 bath,3468407,Entire home/apt,60,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
681420,Rental unit in Berlin · 1 bedroom · 1 bed · 1.5 baths,3470183,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
446975,Rental unit in Berlin · ★4.90 · 1 bedroom · 2 beds · 1 bath,2219552,Entire home/apt,63,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
682326,Condo in Berlin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1146687,Private room,,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
453070,Rental unit in Berlin · 2 bedrooms · 1 bed · 1 shared bath,877133,Private room,110,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
682637,Rental unit in Berlin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,3478314,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
456902,Loft in Berlin · ★4.91 · 1 bedroom · 2 beds · 1 bath,2271792,Entire home/apt,110,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
464324,Rental unit in Berlin · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,2266593,Private room,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
685944,Guesthouse in Berlin · ★4.77 · 3 bedrooms · 3 beds · 2 baths,1517951,Entire home/apt,166,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
473386,Rental unit in Berlin · ★4.65 · 2 bedrooms · 3 beds · 1 bath,2347025,Entire home/apt,160,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
687582,Rental unit in Berlin · ★4.61 · 1 bedroom · 1 bed · 1 bath,3509262,Entire home/apt,78,90,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
691469,Loft in Berlin · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,3534809,Entire home/apt,234,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
477515,Condo in Berlin · ★4.74 · 2 bedrooms · 3 beds · 1 bath,2366664,Entire home/apt,,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
485726,Rental unit in Berlin · ★4.68 · Studio · 2 beds · 1 bath,2347025,Entire home/apt,150,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
692348,Rental unit in Berlin · ★4.44 · 1 bedroom · 1 bed · 1 bath,3540257,Entire home/apt,40,180,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
488161,Rental unit in Berlin · ★4.79 · 1 bedroom · 1 bed · 1 bath,2415122,Entire home/apt,91,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
693357,Rental unit in Berlin · ★4.75 · 1 bedroom · 1 bed · 1 bath,3259989,Entire home/apt,51,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
694871,Loft in Berlin · ★4.94 · 3 bedrooms · 3 beds · 1 bath,1312190,Entire home/apt,457,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
706237,Rental unit in Berlin · ★4.94 · 1 bedroom · 1 bed · 1 bath,3629279,Entire home/apt,99,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
696372,Home in Berlin · ★4.67 · 1 bedroom · 1 bed · 1 private bath,3566045,Private room,40,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
698727,Home in Berlin · ★4.90 · 4 bedrooms · 7 beds · 1.5 baths,3565185,Entire home/apt,150,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
715728,Rental unit in Berlin · ★4.72 · 1 bedroom · 2 beds · 1.5 baths,3688179,Private room,99,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
722871,Rental unit in Berlin · ★4.76 · 2 bedrooms · 3 beds · 1 bath,443681,Entire home/apt,,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
700806,Rental unit in Berlin · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,3595382,Private room,66,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
726236,Rental unit in Berlin · ★4.86 · 1 bedroom · 2 beds · 1 bath,1316194,Entire home/apt,55,93,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
701909,Loft in Berlin · ★4.92 · 1 bedroom · 1 bed · 1 bath,3602742,Entire home/apt,254,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
728865,Rental unit in Berlin · ★4.80 · 1 bedroom · 1 bed · 1 bath,3783747,Entire home/apt,100,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
728981,Rental unit in Berlin · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,3785472,Entire home/apt,85,150,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
731285,Rental unit in Berlin · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,3805354,Private room,60,4,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
703748,Rental unit in Berlin · ★4.78 · 1 bedroom · 1 bed · 1 bath,3614003,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
703900,Condo in Berlin · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,3614852,Private room,55,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
705910,Rental unit in Berlin · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,1289581,Private room,40,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
929443,Place to stay in Berlin · ★4.95 · 3 bedrooms · 3 beds · 1.5 baths,2627000,Entire home/apt,219,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
737374,Condo in Berlin · ★4.56 · 1 bedroom · 1 bed · 1 bath,1933252,Entire home/apt,36,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
937705,Rental unit in Berlin · ★4.88 · 1 bedroom · 2 beds · 1 private bath,1345035,Private room,73,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
938661,Rental unit in Berlin · ★4.92 · 2 bedrooms · 2 beds · 1 private bath,2331641,Private room,70,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
739363,Rental unit in Berlin · ★4.75 · 1 bedroom · 2 beds · 1 bath,3897971,Entire home/apt,110,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
742211,Loft in Berlin · ★4.84 · 1 bedroom · 1 bed · 1 bath,3886037,Entire home/apt,157,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
945373,Rental unit in Berlin · ★4.86 · 1 bedroom · 2 beds · 1 bath,929861,Entire home/apt,60,200,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
962143,Home in Berlin · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,5240753,Private room,70,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
743889,Rental unit in Berlin · ★4.84 · 1 bedroom · 1 bed · 1 bath,901140,Entire home/apt,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
744264,Rental unit in Berlin · ★4.55 · 2 bedrooms · 3 beds · 1 bath,3900511,Entire home/apt,116,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
965074,Home in Berlin · ★4.66 · 1 bedroom · 1 bed · 1 bath,5240753,Private room,70,1,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
969200,Rental unit in Berlin · ★4.57 · Studio · 2 beds · 1 bath,163384,Entire home/apt,81,3,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
749508,Rental unit in Berlin · ★4.76 · 1 bedroom · 2 beds · 1 bath,3939068,Entire home/apt,64,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
975599,Rental unit in Berlin · ★4.48 · 1 bedroom · 2 beds · 1 bath,5336702,Entire home/apt,76,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
977063,Rental unit in Berlin · ★4.96 · 2 bedrooms · 1 bed · Shared half-bath,5346130,Private room,,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
752358,Rental unit in Berlin · ★4.23 · 1 bedroom · 1 bed · 1 bath,2468015,Entire home/apt,36,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
753152,Rental unit in Berlin · ★4.88 · 1 bedroom · 2 beds · 1 bath,3316798,Entire home/apt,150,5,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
753525,Rental unit in Berlin · ★4.75 · 1 bedroom · 1 bed · 1 bath,54283,Entire home/apt,120,92,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
978892,Home in Berlin · ★4.82 · 1 bedroom · 2 beds · 1 private bath,5358103,Private room,60,2,https://abc.com,25/02/2024 19:19,25/02/2024 19:19
